date,realized_log_ret,VaR_1,VaR_5,VaR_10
2002-01-09,-0.0046135186843923,-0.07147598266601562,-0.021971099078655243,-0.02009384147822857
2002-01-10,0.0014710338827139,-0.060970794409513474,-0.014218591153621674,-0.010804867371916771
2002-01-11,-0.0094958729588396,-0.039026759564876556,-0.02852911502122879,-0.02594737894833088
2002-01-14,-0.0062697777169846,-0.029663752764463425,-0.01126231998205185,-0.009359408169984818
2002-01-15,0.0068893645334977,-0.04819318279623985,-0.02829756587743759,-0.007879659533500671
2002-01-16,-0.0163594916614622,-0.030904851853847504,-0.026048392057418823,-0.020844202488660812
2002-01-17,0.004371108140992,-0.04476222023367882,-0.034850507974624634,-0.03265494853258133
2002-01-18,-0.0044597897121327,-0.06291915476322174,-0.03135737031698227,-0.02838849648833275
2002-01-22,-0.0073345174187782,-0.04994537681341171,-0.021882932633161545,0.0033837687224149704
2002-01-23,0.007893080065461,-0.050224896520376205,-0.02621319144964218,-0.01049252413213253
2002-01-24,0.0033360058192801,-0.0421554334461689,-0.03202589601278305,-0.010695463046431541
2002-01-25,0.0008212319823632,-0.04937978833913803,-0.018970564007759094,-0.018120476976037025
2002-01-28,0.000132393632942,-0.07153136283159256,-0.030723683536052704,-0.013132259249687195
2002-01-29,-0.0285396052793966,-0.03469414263963699,-0.028929974883794785,0.0036889873445034027
2002-01-30,0.0110450461087516,-0.05952921509742737,-0.04454862326383591,-0.017224198207259178
2002-01-31,0.014055471337822,-0.09703386574983597,-0.03382643312215805,-0.02598804421722889
2002-02-01,-0.0053545155037166,-0.033573172986507416,-0.026944762095808983,-0.007786019705235958
2002-02-04,-0.0264796046096158,-0.0976099967956543,-0.030360035598278046,-0.0068055931478738785
2002-02-05,-0.0038931406319164,-0.1160021424293518,-0.039243362843990326,0.0026518087834119797
2002-02-06,-0.0055590468233468,-0.0434190109372139,-0.04293101280927658,-0.006958479061722755
2002-02-07,-0.003272538581073,-0.07136514782905579,-0.031592439860105515,-0.023550573736429214
2002-02-08,0.014989505138315,-0.07156448066234589,-0.03446589410305023,-0.019884701818227768
2002-02-11,0.0141657487496393,-0.01590093970298767,-0.015304513275623322,-0.011774227023124695
2002-02-12,-0.0041185143266915,-0.061768271028995514,-0.053029924631118774,-0.03547361493110657
2002-02-13,0.0096074650299105,-0.0418272539973259,-0.025747671723365784,-0.014153148978948593
2002-02-14,-0.001665025897152,-0.05805959552526474,-0.022099416702985764,-0.0042790621519088745
2002-02-15,-0.0106915320362768,-0.054610881954431534,-0.04040970280766487,-0.03968729451298714
2002-02-19,-0.0193104908764638,-0.042250197380781174,-0.04051458090543747,-0.01076497882604599
2002-02-20,0.01368936102432,-0.059810295701026917,-0.03245067596435547,-0.01316879689693451
2002-02-21,-0.0153247750237381,-0.04352754354476929,-0.04262227565050125,-0.03976406902074814
2002-02-22,0.0073246226391168,-0.08751935511827469,-0.07620301842689514,-0.029810085892677307
2002-02-25,0.0185443968978242,-0.04967515170574188,-0.04347505420446396,-0.025048326700925827
2002-02-26,-0.0004506534551254,-0.07046037912368774,-0.05318170040845871,-0.02727033570408821
2002-02-27,0.000468675369774,-0.06368905305862427,-0.01843111217021942,0.0035018660128116608
2002-02-28,-0.0025443010585588,-0.07179368287324905,-0.03189975395798683,-0.023669689893722534
2002-03-01,0.0219268626384092,-0.06871931999921799,-0.0312662199139595,-0.009672626852989197
2002-03-04,0.0193087958029742,-0.07902531325817108,-0.03141162917017937,-0.028618643060326576
2002-03-05,-0.0060605455640496,-0.05241776257753372,-0.015016868710517883,-0.013381697237491608
2002-03-06,0.0139440867373448,-0.018456079065799713,-0.014733314514160156,0.007402598857879639
2002-03-07,-0.0045256552152075,-0.042414866387844086,-0.03668653219938278,-0.03130621463060379
2002-03-08,0.0058149465415304,-0.10407125949859619,-0.08205747604370117,-0.05311517417430878
2002-03-11,0.0032930310180061,-0.11259405314922333,-0.01879008114337921,-0.00584740936756134
2002-03-12,-0.0023400244680091,-0.14993290603160858,-0.06407855451107025,-0.05049102008342743
2002-03-13,-0.009770477638991,-0.03666183352470398,-0.026580490171909332,-0.017148151993751526
